customer_id,wilaya,subscription,tenure_months,monthly_spend_dzd,data_usage_gb,calls_count,complaints,recharge_frequency,usage_drop_pct,churn
C10360,Constantine,Postpaid,24,2644.75,14.52,18,0,1,3.6,0
C10361,Tlemcen,Prepaid,3,1459.8,1.12,2,0,4,43.8,1
C10362,Constantine,Prepaid,1,1238.28,1.45,36,1,2,-7.9,1
C10363,Setif,Prepaid,13,1293.27,11.08,70,0,4,-7.4,0
C10364,Batna,Postpaid,17,2633.28,53.58,10,0,1,0.1,0
C10365,Annaba,Prepaid,47,526.18,0.86,54,1,3,47.0,0
C10366,Ghardaia,Prepaid,18,1403.11,2.0,83,0,2,0.5,0
C10367,Tizi Ouzou,Prepaid,1,1139.3,2.47,88,0,5,67.4,1
C10368,Oran,Prepaid,36,1087.95,11.73,24,1,4,8.4,0
C10369,Batna,Prepaid,11,616.07,0.5,50,0,1,39.8,1
C10370,Ouargla,Prepaid,25,1461.54,13.76,46,0,2,29.5,0
C10371,Ghardaia,Postpaid,19,3298.31,7.86,56,2,1,0.7,0
C10372,Ghardaia,Prepaid,8,866.88,13.38,88,0,1,-20.0,0
C10373,Chlef,Prepaid,37,1201.89,22.44,74,1,5,72.6,0
C10374,Oran,Prepaid,23,1499.47,29.65,70,0,2,23.4,0
C10375,Algiers,Prepaid,11,1217.1,3.82,48,1,6,-5.2,0
C10376,Biskra,Prepaid,17,1455.69,20.33,32,2,4,24.5,0
C10377,Chlef,Prepaid,4,1575.74,14.51,8,1,2,-20.0,0
C10378,Ghardaia,Prepaid,18,1437.88,26.2,53,0,4,11.9,0
C10379,Algiers,Prepaid,16,1035.66,23.16,23,1,2,0.9,0
C10380,Oran,Prepaid,18,1582.07,10.0,48,0,6,39.7,0
C10381,Tizi Ouzou,Postpaid,36,1782.39,1.98,38,1,1,-13.6,0
C10382,Ouargla,Postpaid,14,3774.24,25.35,39,0,1,30.1,0
C10383,Ghardaia,Prepaid,8,2547.38,1.56,66,1,4,-9.5,1
C10384,Annaba,Postpaid,10,2816.19,13.97,52,0,1,39.9,0
C10385,Constantine,Prepaid,22,1419.72,10.29,20,0,1,15.4,0
C10386,Tlemcen,Prepaid,14,1346.83,7.68,86,1,1,27.4,0
C10387,Batna,Prepaid,3,1257.25,12.69,51,1,1,9.3,1
C10388,Batna,Prepaid,12,725.98,2.57,62,0,4,18.7,0
C10389,Annaba,Postpaid,7,2482.02,13.6,15,1,1,46.3,0
C10390,Ghardaia,Prepaid,52,1097.3,9.24,47,2,3,20.6,0
C10391,Tlemcen,Postpaid,20,2234.25,5.76,35,1,1,-11.6,0
C10392,Tizi Ouzou,Prepaid,3,1635.77,33.0,41,0,4,-3.1,0
C10393,Algiers,Postpaid,15,2387.65,21.4,37,0,1,-7.3,0
C10394,Constantine,Prepaid,19,2051.64,26.93,52,0,3,54.2,0
C10395,Tlemcen,Postpaid,14,2737.86,7.0,15,0,1,27.2,0
C10396,Algiers,Prepaid,17,415.75,2.37,76,0,4,9.5,0
C10397,Tlemcen,Prepaid,12,1338.14,2.13,45,1,4,13.9,0
C10398,Setif,Prepaid,36,661.97,1.0,58,0,5,40.9,0
C10399,Tizi Ouzou,Prepaid,20,857.81,3.07,41,0,2,39.5,0
C10400,Ouargla,Prepaid,7,2102.47,22.6,16,0,3,47.4,0
C10401,Ouargla,Prepaid,6,1973.53,6.85,61,0,1,3.7,0
C10402,Batna,Prepaid,6,1377.27,30.22,84,0,3,-19.8,0
C10403,Setif,Prepaid,13,1697.85,42.53,74,1,2,9.0,0
C10404,Tlemcen,Prepaid,20,1487.77,8.24,45,0,3,32.5,0
C10405,Tiaret,Prepaid,26,1691.29,6.32,43,2,5,34.6,1
C10406,Tiaret,Postpaid,10,2515.46,19.35,90,0,1,-13.4,0
C10407,Ouargla,Prepaid,4,1509.27,3.41,84,3,3,38.7,1
C10408,Chlef,Prepaid,7,1823.97,0.5,40,0,3,39.0,1
C10409,Biskra,Prepaid,23,1039.69,51.88,64,0,4,46.2,0
C10410,Tiaret,Prepaid,32,1125.2,26.99,2,0,2,28.4,0
C10411,Batna,Prepaid,5,1274.21,3.06,60,0,6,12.7,0
C10412,Constantine,Prepaid,22,1840.14,4.19,64,0,3,-0.2,0
C10413,Annaba,Prepaid,69,2026.31,13.44,23,3,2,-16.9,1
C10414,Setif,Prepaid,39,2220.31,10.26,55,0,1,2.0,0
C10415,Annaba,Prepaid,53,1012.69,5.97,10,2,4,44.6,0
C10416,Algiers,Prepaid,13,2221.69,9.29,100,0,4,24.4,0
C10417,Bejaia,Prepaid,10,1155.86,3.04,82,0,4,15.7,0
C10418,Tiaret,Prepaid,19,1360.47,26.01,36,0,2,-20.0,0
C10419,Chlef,Prepaid,4,1060.68,6.4,52,3,3,6.8,1
C10420,Algiers,Prepaid,32,2210.49,4.64,59,0,3,9.5,0
C10421,Tiaret,Prepaid,16,1014.81,26.75,63,0,1,85.0,1
C10422,Blida,Prepaid,3,1462.08,1.89,80,0,4,26.2,1
C10423,Algiers,Postpaid,29,2342.51,3.16,52,1,1,22.4,0
C10424,Algiers,Prepaid,9,1177.03,5.53,22,1,3,12.4,0
C10425,Bejaia,Prepaid,12,1218.15,0.5,76,1,3,9.4,0
C10426,Batna,Prepaid,17,850.69,38.97,27,1,5,-15.5,0
C10427,Chlef,Prepaid,28,909.8,57.0,77,1,1,37.2,0
C10428,Tizi Ouzou,Postpaid,39,3344.92,7.01,24,1,1,67.9,0
C10429,Ghardaia,Prepaid,13,820.86,0.83,69,0,1,20.2,0
C10430,Chlef,Prepaid,32,1468.07,0.5,71,0,1,46.8,0
C10431,Constantine,Prepaid,16,1528.11,12.21,56,0,4,22.8,0
C10432,Algiers,Postpaid,11,2102.22,11.17,69,0,1,9.6,0
C10433,Chlef,Prepaid,37,469.02,8.87,38,0,3,34.8,0
C10434,Oran,Postpaid,9,2211.71,5.66,44,1,1,27.3,1
C10435,Ghardaia,Postpaid,12,2780.93,4.63,45,0,1,-12.7,0
C10436,Constantine,Postpaid,16,2857.27,7.94,10,0,1,80.9,0
C10437,Oran,Postpaid,1,2971.27,4.58,61,0,1,-4.8,0
C10438,Bejaia,Prepaid,23,400.0,5.06,42,2,2,36.2,1
C10439,Oran,Prepaid,17,1679.17,16.53,11,2,3,64.7,1
C10440,Biskra,Prepaid,16,1989.26,16.62,14,0,3,47.2,0
C10441,Ghardaia,Prepaid,3,810.27,22.12,81,0,3,41.8,0
C10442,Annaba,Prepaid,17,628.44,47.74,61,0,1,41.4,0
C10443,Tlemcen,Prepaid,8,2112.25,28.25,28,0,1,-3.8,0
C10444,Oran,Postpaid,16,2920.81,4.47,53,1,1,11.7,0
C10445,Tizi Ouzou,Prepaid,15,402.94,51.59,26,0,2,67.3,0
C10446,Bejaia,Postpaid,28,1878.22,15.82,52,0,1,52.7,0
C10447,Annaba,Prepaid,15,2002.55,11.02,14,0,5,-9.6,0
C10448,Bejaia,Prepaid,46,1040.76,52.48,12,2,1,10.1,0
C10449,Bejaia,Prepaid,43,1416.35,16.27,70,0,2,18.9,0
C10450,Algiers,Prepaid,3,941.93,23.37,70,0,2,57.5,1
C10451,Bejaia,Prepaid,33,2202.05,11.76,33,0,4,-20.0,0
C10452,Oran,Prepaid,18,1877.66,3.71,48,0,2,-8.5,0
C10453,Tlemcen,Prepaid,6,977.44,1.57,63,1,4,4.7,1
C10454,Biskra,Prepaid,20,1997.74,0.5,2,1,5,-20.0,0
C10455,Bejaia,Prepaid,22,1014.14,1.58,92,1,1,25.6,1
C10456,Bejaia,Prepaid,10,1197.82,13.2,44,1,4,23.1,0
C10457,Chlef,Prepaid,36,1560.44,0.5,71,3,3,38.6,1
C10458,Blida,Prepaid,33,1337.41,0.57,71,1,4,3.6,0
C10459,Tizi Ouzou,Prepaid,10,705.2,10.43,40,0,4,-20.0,0
C10460,Setif,Prepaid,37,1019.29,14.92,50,2,2,2.9,0
C10461,Annaba,Prepaid,15,1166.85,25.55,40,0,1,27.5,0
C10462,Biskra,Prepaid,35,1500.23,12.23,37,0,3,2.6,0
C10463,Tiaret,Postpaid,10,2662.23,23.97,22,0,1,-18.3,0
C10464,Blida,Prepaid,40,871.3,6.08,66,1,4,25.4,0
C10465,Annaba,Prepaid,38,1822.9,0.81,62,0,4,26.2,0
C10466,Setif,Postpaid,33,1823.56,17.44,36,0,1,-1.3,0
C10467,Tlemcen,Prepaid,10,1597.71,3.71,58,0,2,-7.1,0
C10468,Constantine,Prepaid,33,920.61,11.64,54,0,1,10.3,0
C10469,Biskra,Prepaid,20,1728.88,15.81,27,0,3,0.2,0
C10470,Biskra,Postpaid,7,2826.42,3.07,77,0,1,-16.5,0
C10471,Setif,Prepaid,35,1373.45,31.03,74,1,2,21.4,0
C10472,Batna,Postpaid,36,1890.92,22.43,52,1,1,7.4,0
C10473,Blida,Prepaid,53,1585.11,4.08,45,1,4,9.1,0
C10474,Tizi Ouzou,Prepaid,29,2124.93,2.21,36,1,1,31.4,0
C10475,Ouargla,Prepaid,19,1795.93,85.0,32,2,2,-6.1,1
C10476,Tizi Ouzou,Prepaid,16,1101.79,4.44,38,0,3,44.1,0
C10477,Oran,Prepaid,10,1815.81,9.61,51,1,4,40.5,1
C10478,Algiers,Prepaid,39,710.6,78.11,2,0,4,8.1,0
C10479,Batna,Postpaid,30,2748.63,7.56,76,0,1,6.4,0
C10480,Bejaia,Prepaid,8,1974.22,2.17,36,0,5,16.4,0
C10481,Bejaia,Prepaid,14,1404.38,18.45,85,0,2,23.9,0
C10482,Oran,Prepaid,25,742.06,28.24,36,1,1,-20.0,0
C10483,Oran,Prepaid,2,400.0,12.35,39,0,5,11.0,0
C10484,Chlef,Prepaid,13,1713.31,10.96,60,0,6,-5.0,0
C10485,Annaba,Prepaid,42,1258.39,36.56,22,1,3,-6.4,0
C10486,Chlef,Postpaid,5,3222.41,3.94,24,1,1,40.8,1
C10487,Setif,Postpaid,14,2225.33,3.34,72,0,1,-1.3,0
C10488,Constantine,Prepaid,15,1521.55,2.44,53,1,3,18.2,0
C10489,Tizi Ouzou,Prepaid,38,1087.21,7.3,45,1,4,27.3,0
C10490,Blida,Prepaid,22,1578.49,12.01,22,1,3,33.1,0
C10491,Tizi Ouzou,Prepaid,2,2456.17,9.79,37,1,3,25.2,0
C10492,Oran,Prepaid,20,1878.92,1.06,60,0,3,34.2,0
C10493,Tizi Ouzou,Postpaid,16,2869.6,11.08,56,0,1,10.9,0
C10494,Annaba,Postpaid,14,2335.52,1.49,33,0,1,44.6,0
C10495,Blida,Prepaid,5,1734.42,1.9,70,0,3,27.4,0
C10496,Setif,Prepaid,16,912.6,42.02,64,0,3,42.0,0
C10497,Constantine,Prepaid,6,400.0,5.68,73,0,3,-20.0,0
C10498,Batna,Postpaid,1,2489.33,8.64,36,0,1,13.7,0
C10499,Ghardaia,Prepaid,2,1769.59,4.18,56,0,3,54.6,1
C10500,Chlef,Prepaid,41,1190.28,18.97,54,0,1,6.1,0
C10501,Tiaret,Postpaid,38,2031.62,1.2,18,0,1,32.0,0
C10502,Setif,Prepaid,30,874.69,1.69,51,0,2,16.3,0
C10503,Bejaia,Prepaid,11,1020.62,1.13,83,0,3,10.0,0
C10504,Ouargla,Postpaid,35,2945.13,29.22,41,1,1,-20.0,0
C10505,Biskra,Prepaid,18,1708.38,2.05,68,1,4,-11.2,0
C10506,Chlef,Prepaid,15,557.67,25.35,51,0,2,79.9,1
C10507,Algiers,Prepaid,10,892.76,49.15,42,0,3,29.6,0
C10508,Biskra,Prepaid,32,2086.96,2.37,56,0,3,4.4,0
C10509,Ghardaia,Prepaid,8,2204.76,41.35,53,0,2,-10.3,0
C10510,Chlef,Prepaid,6,1395.08,22.76,33,0,5,-19.4,0
C10511,Setif,Prepaid,26,1864.12,13.85,41,0,2,48.3,0
C10512,Tizi Ouzou,Postpaid,5,2737.41,14.73,70,3,1,56.6,1
C10513,Biskra,Prepaid,6,1582.24,8.73,53,0,2,42.4,0
C10514,Oran,Prepaid,31,1635.68,55.8,75,0,3,39.6,0
C10515,Tizi Ouzou,Prepaid,61,1999.67,25.98,18,0,2,21.0,0
C10516,Constantine,Prepaid,7,1734.9,47.58,71,0,3,7.0,0
C10517,Setif,Postpaid,28,2345.08,18.05,42,0,1,7.6,0
C10518,Oran,Prepaid,10,2054.36,10.45,17,1,1,66.1,1
C10519,Tizi Ouzou,Prepaid,20,1326.4,0.5,69,0,6,85.0,0
C10520,Oran,Prepaid,15,1683.39,9.95,87,0,3,-2.7,0
C10521,Tiaret,Prepaid,2,1234.95,24.36,76,0,5,10.7,0
C10522,Chlef,Postpaid,45,3076.81,11.79,48,2,1,31.7,0
C10523,Constantine,Prepaid,16,1032.44,12.22,11,0,1,15.3,0
C10524,Setif,Postpaid,5,3415.32,10.57,67,0,1,8.6,0
C10525,Setif,Prepaid,45,1591.58,7.47,50,1,2,-20.0,0
C10526,Bejaia,Prepaid,22,1815.82,0.86,42,1,3,18.2,0
C10527,Annaba,Postpaid,15,2324.47,7.74,38,0,1,18.6,0
C10528,Tiaret,Prepaid,16,1544.59,2.39,12,2,2,54.7,1
C10529,Blida,Postpaid,17,3274.15,1.71,93,0,1,-20.0,0
C10530,Annaba,Prepaid,31,2562.34,11.23,47,2,2,30.7,1
C10531,Biskra,Prepaid,4,2252.05,16.22,29,1,1,-4.2,1
C10532,Biskra,Postpaid,27,3373.98,17.52,49,1,1,16.9,0
C10533,Ghardaia,Prepaid,11,2669.69,6.77,47,0,4,33.7,1
C10534,Setif,Prepaid,4,1181.92,0.5,27,0,3,-1.3,0
C10535,Chlef,Prepaid,13,1392.86,34.53,62,1,4,24.8,0
C10536,Batna,Prepaid,25,1174.66,22.02,33,0,2,40.8,0
C10537,Setif,Prepaid,28,811.66,2.92,29,2,6,-6.7,0
C10538,Tizi Ouzou,Prepaid,6,1404.57,12.33,2,0,3,34.9,1
C10539,Tizi Ouzou,Prepaid,7,1123.15,16.72,26,0,2,-17.5,0
C10540,Ghardaia,Prepaid,23,1513.25,29.88,4,2,4,-7.9,0
C10541,Algiers,Prepaid,14,2119.41,19.35,40,0,4,6.7,0
C10542,Oran,Postpaid,32,4184.21,10.37,36,0,1,17.7,0
C10543,Biskra,Postpaid,27,2343.8,3.12,36,0,1,59.6,0
C10544,Tlemcen,Prepaid,12,400.0,23.09,57,1,2,-3.4,0
C10545,Ghardaia,Prepaid,20,2434.11,12.39,42,0,4,54.5,0
C10546,Setif,Postpaid,31,2591.35,31.72,43,1,1,-9.1,0
C10547,Algiers,Prepaid,4,1148.27,11.89,31,0,2,46.3,1
C10548,Algiers,Postpaid,9,3360.12,3.96,35,0,1,-18.4,0
C10549,Blida,Prepaid,58,1587.58,16.58,65,0,2,-20.0,0
C10550,Ouargla,Prepaid,26,860.22,15.18,57,0,5,-0.1,0
C10551,Constantine,Prepaid,9,2096.33,37.21,44,0,5,32.4,0
C10552,Biskra,Prepaid,28,909.77,1.31,71,0,3,-4.0,0
C10553,Setif,Prepaid,52,681.95,45.62,42,1,2,-9.6,0
C10554,Constantine,Prepaid,33,1505.15,11.43,32,0,1,45.6,0
C10555,Tiaret,Prepaid,8,1151.02,33.07,33,1,4,6.3,1
C10556,Batna,Prepaid,21,1857.47,18.69,35,0,1,8.1,0
C10557,Chlef,Prepaid,35,943.75,24.47,73,0,3,-20.0,0
C10558,Tiaret,Prepaid,10,1253.68,7.95,15,1,3,-20.0,0
C10559,Tlemcen,Prepaid,6,1366.06,10.29,88,2,3,1.9,1
C10560,Chlef,Prepaid,7,2242.26,35.1,28,1,3,48.8,0
C10561,Algiers,Prepaid,12,750.18,3.6,51,3,2,42.3,1
C10562,Oran,Prepaid,19,1766.53,5.06,30,0,3,22.6,0
C10563,Oran,Postpaid,8,2604.08,7.99,39,0,1,29.7,0
C10564,Tizi Ouzou,Prepaid,9,1722.3,37.58,46,0,4,-9.5,0
C10565,Tiaret,Prepaid,30,1354.46,31.72,2,1,3,-4.3,0
C10566,Tizi Ouzou,Prepaid,5,1796.67,26.7,34,0,4,23.5,0
C10567,Constantine,Prepaid,9,922.97,13.38,43,0,4,23.0,0
C10568,Chlef,Prepaid,15,1158.86,5.41,78,0,4,-10.9,0
C10569,Algiers,Postpaid,2,2425.2,23.4,47,1,1,17.1,0
C10570,Ghardaia,Prepaid,12,1149.9,0.5,19,1,1,64.0,1
C10571,Blida,Prepaid,17,1698.97,4.96,57,0,3,4.7,0
C10572,Bejaia,Prepaid,4,1331.6,11.07,33,0,3,32.6,0
C10573,Chlef,Prepaid,27,1430.95,7.86,66,0,2,9.3,0
C10574,Constantine,Postpaid,50,3158.28,0.55,14,0,1,27.6,0
C10575,Tlemcen,Prepaid,25,400.0,4.04,33,1,2,15.5,0
C10576,Constantine,Postpaid,14,2528.5,23.76,83,2,1,0.6,0
C10577,Algiers,Postpaid,6,2370.1,12.37,12,0,1,2.2,0
C10578,Setif,Prepaid,56,1634.49,2.29,22,1,5,13.4,0
C10579,Blida,Postpaid,28,2631.76,22.72,47,0,1,15.8,0
C10580,Tizi Ouzou,Prepaid,11,1568.68,2.36,36,0,3,-9.5,0
C10581,Tizi Ouzou,Prepaid,16,998.6,11.39,70,1,6,5.5,0
C10582,Ouargla,Prepaid,36,2170.16,1.9,59,0,3,44.0,0
C10583,Ghardaia,Prepaid,22,1261.66,0.97,63,0,1,27.2,0
C10584,Algiers,Prepaid,22,1510.29,33.42,17,1,3,31.5,0
C10585,Tizi Ouzou,Postpaid,17,1918.64,1.02,2,0,1,24.8,0
C10586,Blida,Prepaid,55,1172.27,28.23,45,0,5,-5.3,0
C10587,Annaba,Postpaid,21,2294.45,19.62,54,0,1,67.1,0
C10588,Biskra,Prepaid,13,1671.44,5.29,77,0,1,-0.2,0
C10589,Annaba,Prepaid,33,1906.11,4.26,72,0,3,40.3,0
C10590,Biskra,Prepaid,12,1521.07,3.73,15,0,3,32.3,0
C10591,Oran,Prepaid,18,1772.72,11.49,49,0,6,-18.0,0
C10592,Blida,Postpaid,6,2679.78,10.23,40,0,1,0.9,0
C10593,Ouargla,Prepaid,14,2111.88,2.23,9,0,3,57.8,0
C10594,Chlef,Postpaid,10,2355.23,0.5,61,0,1,16.5,0
C10595,Tizi Ouzou,Prepaid,65,1123.98,23.96,89,1,2,-20.0,0
C10596,Ghardaia,Prepaid,29,1599.02,34.4,55,0,4,7.9,0
C10597,Tlemcen,Prepaid,12,2261.08,0.5,25,1,4,3.8,0
C10598,Bejaia,Prepaid,4,846.76,7.87,48,1,3,20.3,0
C10599,Tiaret,Prepaid,10,1449.47,9.82,59,0,1,17.9,0
C10600,Constantine,Postpaid,12,2731.48,53.6,47,0,1,-20.0,0
C10601,Tizi Ouzou,Prepaid,14,878.86,0.5,33,1,4,-9.5,0
C10602,Tizi Ouzou,Prepaid,9,2387.2,9.22,12,1,3,0.6,0
C10603,Annaba,Prepaid,20,748.58,3.73,54,0,1,36.2,0
C10604,Ghardaia,Prepaid,15,1695.57,4.36,2,0,7,61.3,0
C10605,Constantine,Postpaid,13,2530.97,20.01,51,2,1,24.5,0
C10606,Ouargla,Prepaid,35,1468.37,12.12,2,0,3,22.3,0
C10607,Ouargla,Prepaid,19,979.09,7.22,29,0,3,11.5,0
C10608,Constantine,Prepaid,17,1534.3,52.14,41,0,2,61.5,0
C10609,Tizi Ouzou,Prepaid,18,2081.07,4.03,62,0,3,31.8,0
C10610,Tlemcen,Prepaid,5,1104.36,8.29,89,0,1,13.5,1
C10611,Algiers,Prepaid,7,1117.3,16.4,61,0,2,-7.5,0
C10612,Constantine,Prepaid,13,1084.28,8.63,69,0,1,11.0,0
C10613,Tiaret,Prepaid,9,1206.73,17.23,75,0,1,34.6,0
C10614,Tizi Ouzou,Prepaid,1,2096.23,85.0,54,0,4,-19.8,0
C10615,Blida,Prepaid,12,700.46,25.36,74,0,1,54.3,0
C10616,Ouargla,Prepaid,34,1324.02,5.88,43,0,4,-12.4,0
C10617,Tizi Ouzou,Prepaid,7,2028.81,1.62,11,0,4,-11.0,0
C10618,Tlemcen,Prepaid,6,1722.06,7.51,69,3,3,-20.0,1
C10619,Ouargla,Postpaid,8,3085.06,0.81,50,0,1,-20.0,0
C10620,Biskra,Prepaid,38,2444.0,4.21,48,1,4,-20.0,0
C10621,Ghardaia,Prepaid,35,1468.3,2.56,63,2,3,1.8,0
C10622,Tiaret,Prepaid,56,1417.44,10.53,61,1,1,34.9,0
C10623,Ouargla,Postpaid,50,2529.35,10.94,57,0,1,-1.0,0
C10624,Annaba,Prepaid,5,1906.72,7.02,91,0,5,24.8,0
C10625,Setif,Prepaid,48,1649.3,31.52,26,0,4,28.0,0
C10626,Constantine,Prepaid,25,650.82,3.32,27,1,5,1.3,0
C10627,Ouargla,Prepaid,3,1370.64,27.63,22,1,4,20.7,1
C10628,Tiaret,Prepaid,20,1362.29,12.94,41,0,5,17.9,0
C10629,Oran,Prepaid,18,1048.67,4.27,59,0,1,-7.3,0
C10630,Tlemcen,Prepaid,7,1694.32,19.59,68,0,4,45.5,0
C10631,Ghardaia,Prepaid,18,400.0,4.55,78,1,3,40.5,0
C10632,Algiers,Postpaid,42,4317.31,19.37,99,0,1,30.1,0
C10633,Ghardaia,Prepaid,13,1833.59,1.05,40,0,2,28.4,0
C10634,Batna,Prepaid,23,760.82,79.92,64,0,2,47.0,0
C10635,Annaba,Prepaid,21,1352.44,3.79,31,1,3,12.6,0
C10636,Annaba,Postpaid,28,2858.99,2.11,44,1,1,-6.8,0
C10637,Ghardaia,Prepaid,17,1516.52,34.45,61,0,2,-12.5,0
C10638,Tizi Ouzou,Prepaid,21,2568.91,2.63,28,1,2,41.6,0
C10639,Batna,Prepaid,21,976.89,29.89,45,0,4,18.7,0
C10640,Blida,Prepaid,8,679.18,6.65,54,0,4,1.3,0
C10641,Setif,Prepaid,29,1414.23,10.22,37,1,3,13.9,0
C10642,Ghardaia,Prepaid,26,1431.82,11.15,40,1,2,-20.0,0
C10643,Ouargla,Prepaid,10,1041.3,1.58,63,0,3,26.2,0
C10644,Ghardaia,Prepaid,12,430.3,6.72,82,0,4,-0.3,0
C10645,Annaba,Prepaid,2,728.44,29.29,44,0,2,-15.3,0
C10646,Annaba,Postpaid,43,2127.39,8.75,57,1,1,44.2,0
C10647,Algiers,Postpaid,6,900.0,7.4,36,0,1,5.6,0
C10648,Biskra,Prepaid,6,2545.96,14.85,82,0,6,-15.3,0
C10649,Annaba,Prepaid,9,1161.72,5.33,24,0,1,7.2,0
C10650,Tlemcen,Prepaid,39,1356.46,4.17,52,0,6,39.1,0
C10651,Blida,Prepaid,10,1545.6,7.03,70,0,2,14.5,0
C10652,Setif,Prepaid,17,1022.02,1.69,86,1,4,-11.6,0
C10653,Ghardaia,Postpaid,11,2855.52,20.53,10,0,1,40.2,0
C10654,Oran,Prepaid,6,400.0,14.34,25,0,2,6.7,0
C10655,Ouargla,Prepaid,18,1475.52,0.82,49,1,2,39.2,1
C10656,Setif,Prepaid,27,1198.36,4.5,46,2,3,3.6,0
C10657,Blida,Postpaid,17,3197.92,3.13,62,0,1,-10.5,0
C10658,Biskra,Postpaid,13,2928.61,14.89,31,0,1,-7.6,0
C10659,Chlef,Prepaid,10,1879.41,1.41,50,0,5,34.4,0
C10660,Tlemcen,Prepaid,29,1307.45,14.18,63,1,5,-12.2,0
C10661,Biskra,Postpaid,61,2861.91,7.4,37,1,1,-20.0,0
C10662,Ghardaia,Prepaid,18,1178.37,22.14,41,1,3,2.7,0
C10663,Chlef,Prepaid,50,1886.68,7.1,22,0,4,-3.0,0
C10664,Blida,Prepaid,29,1393.33,5.68,95,0,3,-20.0,0
C10665,Algiers,Prepaid,10,1712.14,12.32,42,0,1,-20.0,0
C10666,Oran,Prepaid,11,1597.87,18.31,44,0,3,42.5,0
C10667,Tizi Ouzou,Postpaid,22,2433.34,12.3,36,1,1,11.8,0
C10668,Setif,Prepaid,4,429.07,50.96,26,0,3,58.2,0
C10669,Constantine,Prepaid,28,1840.03,1.76,19,0,1,38.1,0
C10670,Bejaia,Prepaid,23,1358.87,16.02,44,1,3,-1.0,0
C10671,Setif,Prepaid,12,1646.76,0.5,58,0,3,9.3,0
C10672,Algiers,Postpaid,3,2972.05,6.8,77,1,1,3.3,0
C10673,Oran,Prepaid,1,1467.6,8.02,59,1,3,2.5,1
C10674,Bejaia,Prepaid,4,1180.15,38.51,2,1,2,23.4,1
C10675,Tlemcen,Prepaid,10,809.01,12.05,62,0,4,11.5,0
C10676,Blida,Prepaid,28,975.14,2.68,2,0,2,39.8,0
C10677,Tiaret,Prepaid,25,1277.99,1.44,41,0,3,33.8,0
C10678,Ouargla,Prepaid,13,1286.0,22.32,29,0,1,19.8,0
C10679,Blida,Prepaid,26,1898.63,0.5,9,1,5,-8.0,0
C10680,Tlemcen,Postpaid,19,1775.35,27.51,75,0,1,27.3,0
C10681,Bejaia,Prepaid,9,2052.7,16.67,31,0,1,7.3,1
C10682,Chlef,Prepaid,71,471.26,0.5,39,0,1,35.2,0
C10683,Oran,Prepaid,35,1650.59,16.54,60,0,3,26.5,0
C10684,Tlemcen,Postpaid,17,3170.99,3.39,36,0,1,-10.6,0
C10685,Tizi Ouzou,Prepaid,36,623.05,4.97,56,1,5,29.5,0
C10686,Bejaia,Prepaid,9,1345.93,19.1,74,0,5,27.0,0
C10687,Annaba,Postpaid,42,3558.82,24.13,19,0,1,20.5,0
C10688,Setif,Postpaid,11,2703.19,3.08,22,0,1,-9.1,0
C10689,Algiers,Prepaid,19,2197.09,8.3,59,0,3,46.7,0
C10690,Tiaret,Prepaid,6,479.87,2.62,56,0,5,-20.0,0
C10691,Tlemcen,Prepaid,17,1370.17,51.94,69,0,1,-20.0,0
C10692,Algiers,Postpaid,19,3043.13,12.47,72,1,1,11.1,0
C10693,Chlef,Prepaid,27,1430.51,6.69,56,0,1,14.0,0
C10694,Tizi Ouzou,Prepaid,15,2157.36,2.27,13,0,4,26.4,0
C10695,Ouargla,Postpaid,12,2420.59,12.4,39,1,1,14.0,0
C10696,Chlef,Prepaid,9,1676.45,11.66,62,0,2,42.1,1
C10697,Biskra,Postpaid,50,1774.96,43.99,53,1,1,12.9,0
C10698,Tiaret,Prepaid,3,1176.39,2.63,56,0,1,32.6,1
C10699,Tiaret,Postpaid,38,2693.45,37.66,68,0,1,34.4,0
C10700,Tiaret,Prepaid,17,1352.26,39.06,48,0,1,18.6,0
C10701,Biskra,Prepaid,3,1787.29,4.75,59,1,3,-12.0,0
C10702,Annaba,Postpaid,8,3374.21,8.43,22,0,1,8.6,0
C10703,Blida,Prepaid,17,1936.27,33.64,48,1,5,6.4,0
C10704,Tlemcen,Postpaid,12,2745.15,15.7,60,0,1,42.2,0
C10705,Oran,Prepaid,17,1527.16,7.46,84,0,2,-7.1,0
C10706,Biskra,Postpaid,23,2788.87,29.9,112,2,1,-10.7,0
C10707,Tizi Ouzou,Prepaid,4,1729.83,1.01,26,0,2,28.0,1
C10708,Blida,Prepaid,14,1301.43,8.9,55,0,1,27.3,0
C10709,Bejaia,Prepaid,22,1520.06,10.96,2,0,4,25.3,0
C10710,Blida,Prepaid,50,1316.58,7.34,23,1,1,35.6,1
C10711,Biskra,Postpaid,14,3381.26,0.5,14,1,1,32.9,0
C10712,Ghardaia,Prepaid,36,589.5,23.18,43,0,2,50.0,0
C10713,Oran,Prepaid,21,1531.26,8.35,28,1,1,11.8,0
C10714,Tiaret,Prepaid,5,981.3,10.79,37,1,1,4.9,1
C10715,Tizi Ouzou,Prepaid,15,2283.12,2.74,64,1,4,0.1,0
C10716,Setif,Prepaid,16,1621.16,10.68,37,0,2,26.5,0
C10717,Chlef,Prepaid,3,1081.89,7.82,20,0,2,35.9,1
C10718,Setif,Postpaid,22,4244.45,36.82,36,0,1,38.8,0
